Logging initialized in: training_runs/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260427_200550_s2
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=2
Epoch 0 | Train Acc: 0.0686 | Test Acc: 0.0723
Epoch 1 | Train Acc: 0.1063 | Test Acc: 0.1186
Epoch 2 | Train Acc: 0.1218 | Test Acc: 0.1248
Epoch 3 | Train Acc: 0.1291 | Test Acc: 0.1357
Epoch 4 | Train Acc: 0.1321 | Test Acc: 0.1481
Epoch 5 | Train Acc: 0.1691 | Test Acc: 0.1755
Epoch 6 | Train Acc: 0.1847 | Test Acc: 0.1936
Epoch 7 | Train Acc: 0.1974 | Test Acc: 0.1985
Epoch 8 | Train Acc: 0.1999 | Test Acc: 0.1997
Epoch 9 | Train Acc: 0.2012 | Test Acc: 0.2015
Epoch 10 | Train Acc: 0.2024 | Test Acc: 0.2027
Epoch 11 | Train Acc: 0.2037 | Test Acc: 0.2033
Epoch 12 | Train Acc: 0.2042 | Test Acc: 0.2041
Epoch 13 | Train Acc: 0.2049 | Test Acc: 0.2046
Epoch 14 | Train Acc: 0.2054 | Test Acc: 0.2048
Epoch 15 | Train Acc: 0.2057 | Test Acc: 0.2056
Epoch 16 | Train Acc: 0.2059 | Test Acc: 0.2057
Epoch 17 | Train Acc: 0.2062 | Test Acc: 0.2063
Epoch 18 | Train Acc: 0.2062 | Test Acc: 0.2065
Epoch 19 | Train Acc: 0.1974 | Test Acc: 0.1737
Epoch 20 | Train Acc: 0.1830 | Test Acc: 0.1841
Epoch 21 | Train Acc: 0.1884 | Test Acc: 0.1876
Epoch 22 | Train Acc: 0.1910 | Test Acc: 0.1905
Epoch 23 | Train Acc: 0.1932 | Test Acc: 0.1928
Epoch 24 | Train Acc: 0.1939 | Test Acc: 0.1932
Epoch 25 | Train Acc: 0.1945 | Test Acc: 0.1934
Epoch 26 | Train Acc: 0.1951 | Test Acc: 0.1944
Epoch 27 | Train Acc: 0.1956 | Test Acc: 0.1945
Epoch 28 | Train Acc: 0.1960 | Test Acc: 0.1949
Epoch 29 | Train Acc: 0.1963 | Test Acc: 0.1949
Epoch 30 | Train Acc: 0.1967 | Test Acc: 0.1958
Epoch 31 | Train Acc: 0.1969 | Test Acc: 0.1955
Epoch 32 | Train Acc: 0.1971 | Test Acc: 0.1962
Epoch 33 | Train Acc: 0.1973 | Test Acc: 0.1966
Epoch 34 | Train Acc: 0.1976 | Test Acc: 0.1972
Epoch 35 | Train Acc: 0.1977 | Test Acc: 0.1977
Epoch 36 | Train Acc: 0.1980 | Test Acc: 0.1979
Epoch 37 | Train Acc: 0.1984 | Test Acc: 0.1978
Epoch 38 | Train Acc: 0.1986 | Test Acc: 0.1982
Epoch 39 | Train Acc: 0.1989 | Test Acc: 0.1985
Epoch 40 | Train Acc: 0.1990 | Test Acc: 0.1985
Epoch 41 | Train Acc: 0.1993 | Test Acc: 0.1990
Epoch 42 | Train Acc: 0.1993 | Test Acc: 0.1988
Epoch 43 | Train Acc: 0.1994 | Test Acc: 0.1994
Epoch 44 | Train Acc: 0.1996 | Test Acc: 0.1992
Epoch 45 | Train Acc: 0.2010 | Test Acc: 0.1949
Epoch 46 | Train Acc: 0.1935 | Test Acc: 0.1882
Epoch 47 | Train Acc: 0.1914 | Test Acc: 0.1881
Epoch 48 | Train Acc: 0.1920 | Test Acc: 0.1898
Epoch 49 | Train Acc: 0.1921 | Test Acc: 0.1893
Epoch 50 | Train Acc: 0.1925 | Test Acc: 0.1886
Epoch 51 | Train Acc: 0.1926 | Test Acc: 0.1896
Epoch 52 | Train Acc: 0.1927 | Test Acc: 0.1900
Epoch 53 | Train Acc: 0.1930 | Test Acc: 0.1902
Epoch 54 | Train Acc: 0.1932 | Test Acc: 0.1906
Epoch 55 | Train Acc: 0.1931 | Test Acc: 0.1920
Epoch 56 | Train Acc: 0.1936 | Test Acc: 0.1908
Epoch 57 | Train Acc: 0.1936 | Test Acc: 0.1904
Epoch 58 | Train Acc: 0.1935 | Test Acc: 0.1925
Epoch 59 | Train Acc: 0.1936 | Test Acc: 0.1902
Epoch 60 | Train Acc: 0.1943 | Test Acc: 0.1909
Epoch 61 | Train Acc: 0.1941 | Test Acc: 0.1907
Epoch 62 | Train Acc: 0.1941 | Test Acc: 0.1902
Epoch 63 | Train Acc: 0.1945 | Test Acc: 0.1902
Epoch 64 | Train Acc: 0.1949 | Test Acc: 0.1899
Epoch 65 | Train Acc: 0.1951 | Test Acc: 0.1910
Epoch 66 | Train Acc: 0.1952 | Test Acc: 0.1916
Epoch 67 | Train Acc: 0.1948 | Test Acc: 0.1911
Epoch 68 | Train Acc: 0.1949 | Test Acc: 0.1908
Epoch 69 | Train Acc: 0.1953 | Test Acc: 0.1907
Epoch 70 | Train Acc: 0.1952 | Test Acc: 0.1914
Epoch 71 | Train Acc: 0.1957 | Test Acc: 0.1918
Epoch 72 | Train Acc: 0.1959 | Test Acc: 0.1922
Epoch 73 | Train Acc: 0.1971 | Test Acc: 0.1933
Epoch 74 | Train Acc: 0.1981 | Test Acc: 0.1963
Epoch 75 | Train Acc: 0.2014 | Test Acc: 0.1995
Epoch 76 | Train Acc: 0.2081 | Test Acc: 0.2069
Epoch 77 | Train Acc: 0.2219 | Test Acc: 0.2346
Epoch 78 | Train Acc: 0.2318 | Test Acc: 0.2450
Epoch 79 | Train Acc: 0.2434 | Test Acc: 0.2475
Epoch 80 | Train Acc: 0.2492 | Test Acc: 0.2500
Epoch 81 | Train Acc: 0.2555 | Test Acc: 0.2569
Epoch 82 | Train Acc: 0.2586 | Test Acc: 0.2607
Epoch 83 | Train Acc: 0.2633 | Test Acc: 0.2601
Epoch 84 | Train Acc: 0.2632 | Test Acc: 0.2631
Epoch 85 | Train Acc: 0.2652 | Test Acc: 0.2580
Epoch 86 | Train Acc: 0.2665 | Test Acc: 0.2660
